E;11
24114.994;-3.15E-04
24115.148;-3.38E-04
24115.303;-3.60E-04
24115.459;-3.81E-04
24115.615;-4.01E-04
24115.771;-4.19E-04
24115.928;-4.36E-04
24116.084;-4.50E-04
24116.24;-4.64E-04
24116.396;-4.73E-04
24116.55;-4.83E-04
24116.707;-4.89E-04
24116.863;-4.94E-04
24117.02;-4.95E-04
24117.176;-4.96E-04
24117.332;-4.92E-04
24117.488;-4.88E-04
24117.645;-4.80E-04
24117.8;-4.71E-04
24117.957;-4.59E-04
24118.113;-4.46E-04
24118.27;-4.30E-04
24118.426;-4.12E-04
24118.582;-3.93E-04
24118.738;-3.71E-04
24118.893;-3.50E-04
24119.049;-3.25E-04
24119.205;-3.01E-04
24119.361;-2.74E-04
24119.518;-2.47E-04
24119.674;-2.20E-04
24119.83;-1.91E-04
24119.986;-1.63E-04
24120.143;-1.34E-04
24120.299;-1.05E-04
24120.455;-7.67E-05
24120.611;-4.82E-05
24120.768;-2.01E-05
24120.924;7.56E-06
24121.08;3.46E-05
24121.236;6.10E-05
24121.393;8.63E-05
24121.549;1.11E-04
24121.705;1.34E-04
24121.861;1.57E-04
24122.016;1.78E-04
24122.172;1.98E-04
24122.328;2.16E-04
24122.484;2.34E-04
24122.64;2.48E-04
24122.797;2.63E-04
24122.953;2.75E-04
24123.11;2.86E-04
24123.266;2.94E-04
24123.42;3.02E-04
24123.576;3.07E-04
24123.732;3.11E-04
24123.889;3.13E-04
24124.045;3.13E-04
24124.201;3.12E-04
24124.357;3.09E-04
24124.514;3.05E-04
24124.67;2.98E-04
24124.826;2.91E-04
24124.982;2.81E-04
24125.139;2.71E-04
24125.295;2.59E-04
24125.451;2.46E-04
24125.607;2.31E-04
24125.764;2.16E-04
24125.92;1.99E-04
24126.076;1.81E-04
24126.232;1.62E-04
24126.389;1.43E-04
24126.545;1.23E-04
24126.701;1.02E-04
24126.857;8.11E-05
24127.014;5.99E-05
24127.168;3.87E-05
24127.324;1.72E-05
24127.48;-4.14E-06
24127.637;-2.53E-05
24127.793;-4.61E-05
24127.95;-6.65E-05
24128.105;-8.63E-05
24128.262;-1.06E-04
24128.418;-1.24E-04
24128.574;-1.42E-04
24128.732;-1.59E-04
24128.889;-1.75E-04
24129.045;-1.91E-04
24129.201;-2.05E-04
24129.357;-2.19E-04
24129.514;-2.32E-04
24129.67;-2.44E-04
24129.826;-2.54E-04
24129.982;-2.65E-04
24130.139;-2.73E-04
24130.295;-2.81E-04
24130.451;-2.87E-04
24130.607;-2.93E-04
24130.764;-2.97E-04
24130.92;-3.01E-04
24131.076;-3.02E-04
24131.232;-3.04E-04
24131.389;-3.02E-04
24131.543;-3.01E-04
24131.7;-2.97E-04
24131.855;-2.93E-04
