0	1	2	Energy	LOF
0.9427702427393991	0.05722975103949959	6.221094750458178e-09	24144.832000000002	0.0020112242551649207
0.9381249293844243	0.06187506364393837	6.971626900775796e-09	24144.987999999998	0.008398632827439509
0.9472473138598321	0.05275268610367663	3.6485786614193216e-11	24145.145	0.0018676363416873915
0.949523398846375	0.05047660101860203	1.350236727981624e-10	24145.3	0.00028364518457771445
0.9490166533158761	0.05098334567962047	1.0045005383041428e-09	24145.459	0.005477005747299591
0.9523704688465413	0.047629530995150465	1.5829862420879692e-10	24145.615	0.0005657126111595278
0.9497381603135584	0.05026183965667877	2.97738778076706e-11	24145.771	0.003836454934920065
0.9553740052962633	0.04462598758336821	7.120368905599861e-09	24145.928	0.0006914801472582243
0.9502146036212048	0.04978539630160246	7.71955277478753e-11	24146.084	0.005517095843937843
0.9543248627241975	0.045675135251921614	2.023883602375598e-09	24146.24	0.004721262254126237
0.9568026054831019	0.0431973942942627	2.2264222410139922e-10	24146.396	0.0007653494876434234
0.9657997918050246	0.034199992715491206	2.154794864206444e-07	24146.553	0.008999239732615844
0.9643569808957568	0.03564301903527431	6.895863047251538e-11	24146.71	0.00042457226731374423
0.9673910388665338	0.032608961052252305	8.121216199530323e-11	24146.867000000002	0.009574605099520324
0.9643799248701529	0.035620075114077596	1.577052377577104e-11	24147.022999999997	0.006301784200539822
0.9620405222321705	0.037959477397802754	3.700199313616537e-10	24147.18	0.0007338859419223763
0.966155990891677	0.03384400908640532	2.1920201764835667e-11	24147.336	0.006236291962750417
0.9626085241252322	0.03739147534298137	5.317829232520666e-10	24147.492000000002	0.0023588771680350218
0.9642059378957015	0.03579406155516654	5.491304078120152e-10	24147.647999999997	0.0022937487672129806
0.9682612528981698	0.03173874690974468	1.9208679091775593e-10	24147.805	0.0027025104535300295
0.9713448281400553	0.02865517179570093	6.423725440463102e-11	24147.963	0.008431360331111479
